,violation_type,latitude,longitude
3143,Housing Violations,42.28538342229249,-71.08388500316491
3160,Housing Violations,42.30149999999307,-71.08181000126076
3165,Housing Complaints,42.359226673700654,-71.12588903424889
3169,Housing Complaints,42.28662999996047,-71.09303000118591
3170,Housing Complaints,42.33431262697409,-71.10095382875087
3171,Housing Complaints,42.34554000024442,-71.08974000121542
3172,Housing Complaints,42.31174000000239,-71.10938000128341
3173,Housing Complaints,42.28094000001753,-71.08800000122963
3174,Housing Complaints,42.28094000001753,-71.08800000122963
3175,Housing Complaints,42.35007000000434,-71.08214000123311
3176,Housing Complaints,42.33631999967848,-71.0747400013663
3177,Housing Complaints,42.288726147008475,-71.03954605170864
3178,Housing Complaints,42.33968000000968,-71.0917200012697
3182,Housing Complaints,42.354779716394134,-71.13749543344164
3185,Housing Complaints,42.332646559886996,-71.10996306566898
3186,Housing Complaints,42.36635000004371,-71.05566000119002
3187,Housing Complaints,42.378200000242316,-71.06236900124544
3188,Housing Complaints,42.378200000242316,-71.06236900124544
3189,Housing Complaints,42.3425900000671,-71.0888100014691
3190,Housing Complaints,42.31986999998409,-71.08945000126486
3191,Housing Complaints,42.31986999998409,-71.08945000126486
3194,Housing Complaints,42.33803000002839,-71.0955400012441
3195,Housing Complaints,42.30905999997341,-71.07799000117366
3196,Housing Complaints,42.328869999983866,-71.08377000126681
3197,Housing Complaints,42.33968000000968,-71.0917200012697
3199,Housing Complaints,42.28774999998865,-71.07159000126397
3201,Housing Complaints,42.35043999998978,-71.08955300123976
3204,Housing Complaints,42.3199565480874,-71.08449755869285
3207,Housing Complaints,42.30033000004643,-71.06660000124229
3208,Housing Complaints,42.29472000031456,-71.05742000153279
3209,Housing Complaints,42.29515000041323,-71.11919000164706
3211,Housing Complaints,42.31855999996781,-71.08686000118651
3212,Housing Complaints,42.25239000000386,-71.12878000123123
3213,Housing Complaints,42.25239000000386,-71.12878000123123
3216,Housing Complaints,42.32730000001633,-71.07968000119435
3217,Housing Complaints,42.28134000003026,-71.07902000119489
3219,Housing Complaints,42.324660000031315,-71.07491000110875
3220,Housing Complaints,42.31930000000996,-71.09981000127516
3221,Housing Complaints,42.32113999999656,-71.07583000120883
3222,Housing Complaints,42.30997999961391,-71.07067000083319
3223,Housing Complaints,42.367221944723546,-71.05512282433807
3225,Housing Complaints,42.282899999969906,-71.08029000125788
3226,Housing Complaints,42.328120000304544,-71.05720000129288
3228,Housing Complaints,42.26701000001685,-71.11795000118563
3230,Housing Complaints,42.28094000001753,-71.08800000122963
3232,Housing Complaints,42.349216999978935,-71.15231500126305
3233,Housing Complaints,42.35945000022936,-71.06452000142113
3234,Housing Complaints,42.294599999983575,-71.07453000127168
3235,Housing Complaints,42.272619999993694,-71.07169000121559
3236,Housing Complaints,42.31039000001632,-71.10337000126805
3238,Housing Complaints,42.349890000003455,-71.16678000123314
3239,Housing Complaints,42.27952000026187,-71.13924000135944
3240,Housing Complaints,42.293640000019394,-71.07759000142681
3241,Housing Complaints,42.253140000007015,-71.12118000128058
3242,Housing Complaints,42.33754999976035,-71.02970000076473
3244,Housing Complaints,42.34640000031596,-71.1046200009087
3245,Housing Complaints,42.34989999973232,-71.1681500013034
3246,Housing Complaints,42.31109999993023,-71.08926000159738
3247,Housing Complaints,42.30732999973507,-71.11630000156472
3248,Housing Complaints,42.30732999973507,-71.11630000156472
3249,Housing Complaints,42.31042599996982,-71.06982200119495
3250,Housing Complaints,42.29243522069133,-71.09318131117597
3251,Housing Complaints,42.329142562088364,-71.0835869000997
3255,Housing Complaints,42.28110000021236,-71.14954000141731
3256,Housing Complaints,42.26344000002799,-71.11725000119633
3406,Housing Violations,42.29257000000648,-71.08965000123732
3413,Housing Violations,42.29257000000648,-71.08965000123732
3499,Housing Complaints,42.275360000063465,-71.09318000144296
3500,Housing Complaints,42.28128000046952,-71.0777400010963
3501,Housing Complaints,42.28128000046952,-71.0777400010963
3502,Housing Complaints,42.38087090826264,-71.0407467113855
3503,Housing Complaints,42.380892388396674,-71.04054097157966
3504,Housing Complaints,42.2966196449591,-71.11709243589854
3505,Housing Complaints,42.350519999565655,-71.08826000128543
3506,Housing Complaints,42.323302132592815,-71.07893634985516
3507,Housing Complaints,42.351679999963366,-71.07729000102972
3508,Housing Complaints,42.35247000038956,-71.08450000160897
3509,Housing Complaints,42.243640000167375,-71.13342000115317
3511,Housing Complaints,42.255180000039076,-71.1269600012282
3512,Housing Complaints,42.322382000201294,-71.11243400140091
3513,Housing Complaints,42.320659999972655,-71.07700000123316
3514,Housing Complaints,42.330549999923406,-71.10906000142353
3515,Housing Complaints,42.37568999969694,-71.03475000159044
3516,Housing Complaints,42.372609999976405,-71.06393000120238
3517,Housing Complaints,42.33273541192785,-71.10213783008841
3518,Housing Complaints,42.30393000042726,-71.0803500009012
3519,Housing Complaints,42.34460000005185,-71.07010000147486
3520,Housing Complaints,42.264730000158785,-71.10624000100334
3521,Housing Complaints,42.26272000009089,-71.1221800010503
3523,Housing Complaints,42.35983999999147,-71.06760000122202
3524,Housing Complaints,42.35983999999147,-71.06760000122202
3525,Housing Complaints,42.34460000005185,-71.07010000147486
3526,Housing Complaints,42.3439499997432,-71.06913000087614
3527,Housing Complaints,42.317905087333735,-71.06429802164119
3529,Housing Complaints,42.25232999960897,-71.11637000122704
3531,Housing Complaints,42.36179000015008,-71.05344000149962
3532,Housing Complaints,42.2933100000168,-71.12114000122102
3533,Housing Complaints,42.36283000000468,-71.05291000123336
3534,Housing Complaints,42.34300000002753,-71.08216600105374
3536,Housing Complaints,42.34815000000454,-71.06363000123308
3537,Housing Complaints,42.34029899961986,-71.06757200096939
3538,Housing Complaints,42.374989999827434,-71.03353000101434
3539,Housing Complaints,42.38021000031864,-71.02229000089781
3540,Housing Complaints,42.38021000031864,-71.02229000089781
3541,Housing Complaints,42.38021000031864,-71.02229000089781
3542,Housing Complaints,42.35005134639405,-71.04848092992171
3543,Housing Complaints,42.337839999991544,-71.07550000117855
3544,Housing Complaints,42.337900000004396,-71.07541000123287
3545,Housing Complaints,42.37811600003626,-71.06574100115301
3546,Housing Complaints,42.348189999976725,-71.0638700012905
3547,Housing Complaints,42.379706128798354,-71.0729396304787
3548,Housing Complaints,42.379706128798354,-71.0729396304787
3549,Housing Complaints,42.365815379491394,-71.05615787989494
3551,Housing Complaints,42.3439499997432,-71.06913000087614
3552,Housing Complaints,42.2775199997419,-71.15481000145589
3553,Housing Complaints,42.31514999961737,-71.09814000084941
3554,Housing Complaints,42.2813399995929,-71.07902000167083
3555,Housing Complaints,42.28691999959748,-71.11901000149825
3556,Housing Complaints,42.3460700003544,-71.10438000153222
3557,Housing Complaints,42.33715000015464,-71.07430000082383
3558,Housing Complaints,42.34460000005185,-71.07010000147486
3559,Housing Complaints,42.261040000053896,-71.12223000150587
3560,Housing Complaints,42.378498999661325,-71.03592500087835
3561,Housing Complaints,42.37706000000483,-71.03897000123365
3562,Housing Complaints,42.342050000309406,-71.07207000144044
3563,Housing Complaints,42.342969999559095,-71.07201000135417
3564,Housing Complaints,42.37638999956383,-71.03458000093212
3565,Housing Complaints,42.30887000000404,-71.1097700012323
3566,Housing Complaints,42.35145999975317,-71.07647000104731
3567,Housing Complaints,42.33506999996153,-71.08175000127056
3568,Housing Complaints,42.37847500038401,-71.06738700142469
3569,Housing Complaints,42.374989999827434,-71.03353000101434
3570,Housing Complaints,42.2824799999635,-71.0970000012348
3571,Housing Complaints,42.36639000002765,-71.05752000123516
3572,Housing Complaints,42.322385389536564,-71.11244095261853
3573,Housing Complaints,42.245355000075065,-71.13197500106742
3574,Housing Complaints,42.379682000230005,-71.03380800129024
3575,Housing Complaints,42.2981799997866,-71.07123000135975
3576,Housing Complaints,42.33093000004685,-71.0813500012044
3577,Housing Complaints,42.343876193001115,-71.07226122882741
3578,Housing Complaints,42.29566300003359,-71.09213700122434
3579,Housing Complaints,42.30887299982062,-71.10977200104949
3580,Housing Complaints,42.33093000004685,-71.0813500012044
3581,Housing Complaints,42.29465000000939,-71.08998000122041
3582,Housing Complaints,42.33093000004685,-71.0813500012044
3583,Housing Complaints,42.34619000000411,-71.10394000123304
3584,Housing Complaints,42.347650000325864,-71.13871000125162
3585,Housing Complaints,42.33821630135661,-71.10656119661158
3586,Housing Complaints,42.351100000221415,-71.08764000150295
3587,Housing Complaints,42.285380000004224,-71.09329000123184
3588,Housing Complaints,42.322385389536564,-71.11244095261853
3589,Housing Complaints,42.2861399995985,-71.09304000133069
3590,Housing Complaints,42.34613000000411,-71.10391000123305
3591,Housing Complaints,42.322385389536564,-71.11244095261853
3592,Housing Complaints,42.37718999957075,-71.03440000159569
3593,Housing Complaints,42.27499999959507,-71.10067000147734
3594,Housing Complaints,42.27499999959507,-71.10067000147734
3595,Housing Complaints,42.27499999959507,-71.10067000147734
3596,Housing Complaints,42.31800656105537,-71.07255084856541
3598,Housing Complaints,42.295620000042426,-71.09197000120487
3600,Housing Complaints,42.26889000037284,-71.14924000103841
3601,Housing Complaints,42.29500000002603,-71.09071000124455
3602,Housing Complaints,42.35288999998601,-71.07280000093938
3603,Housing Complaints,42.32394999969414,-71.05823000115994
3604,Housing Complaints,42.263409999569454,-71.10223000143037
3605,Housing Complaints,42.26341000000771,-71.10223000119119
3606,Housing Complaints,42.35006000003216,-71.14131000117682
3607,Housing Complaints,42.28094000001753,-71.08800000122963
3608,Housing Complaints,42.34054458723036,-71.0507721399334
3609,Housing Complaints,42.31983999996472,-71.05818000148437
3610,Housing Complaints,42.32112922318512,-71.10452521001119
3611,Housing Complaints,42.29916396882622,-71.06490778524451
3612,Housing Complaints,42.29922717944928,-71.0649177437597
3613,Housing Complaints,42.28537999968455,-71.093290001128
3614,Housing Complaints,42.296020000051456,-71.07056000111967
3615,Housing Complaints,42.34758999998027,-71.13860000118274
3616,Housing Complaints,42.296019999964116,-71.07056000123853
3617,Housing Complaints,42.255120000016106,-71.12726000127445
3618,Housing Complaints,42.27392000003566,-71.10711000121242
3619,Housing Complaints,42.2872300003847,-71.06535000110861
3620,Housing Complaints,42.372501000158685,-71.06372200154995
3621,Housing Complaints,42.251017344304266,-71.12128392118656
3622,Housing Complaints,42.251017344304266,-71.12128392118656
3623,Housing Complaints,42.251017344304266,-71.12128392118656
3624,Housing Complaints,42.319799999922,-71.0544700013508
3625,Housing Complaints,42.33514999975236,-71.04813000134611
3626,Housing Complaints,42.352279999746536,-71.06622000162525
3627,Housing Complaints,42.251017344304266,-71.12128392118656
3628,Housing Complaints,42.33659899998536,-71.08574800150501
3629,Housing Complaints,42.33378999998467,-71.0363800012708
3630,Housing Complaints,42.31397899956573,-71.05322700159302
3631,Housing Complaints,42.3059699999608,-71.11864000124146
3633,Housing Complaints,42.35005134639405,-71.04848092992171
3634,Housing Complaints,42.35006000000472,-71.04849000123313
3635,Housing Complaints,42.3365000000043,-71.08600000123285
3636,Housing Complaints,42.383311228036106,-71.07388642201353
3637,Housing Complaints,42.35241000000459,-71.06026000123316
3638,Housing Complaints,42.389480000417095,-71.00207000143858
3639,Housing Complaints,42.35124925306976,-71.0606804905847
3640,Housing Complaints,42.30740608027576,-71.11164098393073
3641,Housing Complaints,42.35198999998938,-71.06439000128766
3642,Housing Complaints,42.34380186581938,-71.0723509327728
3643,Housing Complaints,42.380155999579024,-71.0354880013773
3644,Housing Complaints,42.33531000000679,-71.07890000118972
3645,Housing Complaints,42.27539075655511,-71.098522708744
3646,Housing Complaints,42.381019999849435,-71.06290000147476
3647,Housing Complaints,42.352047560976565,-71.05753296494198
3648,Housing Complaints,42.31066000039876,-71.08248000109792
3649,Housing Complaints,42.37645000000485,-71.03513000123363
3650,Housing Complaints,42.38719999963326,-71.00742000166821
3651,Housing Complaints,42.31298999985393,-71.0937300016562
3652,Housing Complaints,42.28598000002179,-71.13959000122244
3653,Housing Complaints,42.33394699391511,-71.07503497466844
3654,Housing Complaints,42.38116999960975,-71.01723000150506
3655,Housing Complaints,42.35272999985568,-71.07335000106325
3656,Housing Complaints,42.37270961804675,-71.0617112205961
3657,Housing Complaints,42.354942001159664,-71.06177018650031
3658,Housing Complaints,42.345449999672645,-71.1491000008117
3659,Housing Complaints,42.33821630135661,-71.10656119661158
3660,Housing Complaints,42.304480000004595,-71.05895000123223
3661,Housing Complaints,42.360805353515076,-71.05678641901153
3662,Housing Complaints,42.35616499989708,-71.06172500122946
3663,Housing Complaints,42.31409999973464,-71.11708000158299
3664,Housing Complaints,42.34177999959476,-71.08101000073366
3665,Housing Complaints,42.34010000041845,-71.0660600014275
3666,Housing Complaints,42.380892811764475,-71.04064699336449
3667,Housing Complaints,42.383311228036106,-71.07388642201353
3668,Housing Complaints,42.383311228036106,-71.07388642201353
3669,Housing Complaints,42.379706128798354,-71.0729396304787
3670,Housing Complaints,42.38019743066125,-71.07227326014623
3671,Housing Complaints,42.295330000004455,-71.07244000123204
3672,Housing Complaints,42.295330000004455,-71.07244000123204
3673,Housing Complaints,42.355726965580224,-71.1438918100059
